Key,County,State,Country,Update,Confirmed,Deaths,Recovered,Active
"Gillespie, Texas, US",gillespie,texas,US,2020-04-22 23:30:53,1,0,0,1
"Gilmer, Georgia, US",gilmer,georgia,US,2020-04-22 23:30:53,20,0,0,20
"Gilpin, Colorado, US",gilpin,colorado,US,2020-04-22 23:30:53,1,0,0,1
"Glacier, Montana, US",glacier,montana,US,2020-04-22 23:30:53,4,0,0,4
"Glades, Florida, US",glades,florida,US,2020-04-22 23:30:53,5,1,0,4
"Gladwin, Michigan, US",gladwin,michigan,US,2020-04-22 23:30:53,10,1,0,9
"Glenn, California, US",glenn,california,US,2020-04-22 23:30:53,4,0,0,4
"Gloucester, New Jersey, US",gloucester,new-jersey,US,2020-04-22 23:30:53,856,29,0,827
"Gloucester, Virginia, US",gloucester,virginia,US,2020-04-22 23:30:53,21,1,0,20
"Glynn, Georgia, US",glynn,georgia,US,2020-04-22 23:30:53,51,0,0,51
"Gogebic, Michigan, US",gogebic,michigan,US,2020-04-22 23:30:53,4,1,0,3
"Golden Valley, Montana, US",golden-valley,montana,US,2020-04-22 23:30:53,3,0,0,3
"Goliad, Texas, US",goliad,texas,US,2020-04-22 23:30:53,6,0,0,6
"Gonzales, Texas, US",gonzales,texas,US,2020-04-22 23:30:53,3,0,0,3
"Goochland, Virginia, US",goochland,virginia,US,2020-04-22 23:30:53,63,3,0,60
"Goodhue, Minnesota, US",goodhue,minnesota,US,2020-04-22 23:30:53,19,0,0,19
"Gooding, Idaho, US",gooding,idaho,US,2020-04-22 23:30:53,8,0,0,8
"Gordon, Georgia, US",gordon,georgia,US,2020-04-22 23:30:53,70,8,0,62
"Goshen, Wyoming, US",goshen,wyoming,US,2020-04-22 23:30:53,4,0,0,4
"Gosper, Nebraska, US",gosper,nebraska,US,2020-04-22 23:30:53,7,0,0,7
"Gove, Kansas, US",gove,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Grady, Georgia, US",grady,georgia,US,2020-04-22 23:30:53,40,2,0,38
"Grady, Oklahoma, US",grady,oklahoma,US,2020-04-22 23:30:53,25,1,0,24
"Grafton, New Hampshire, US",grafton,new-hampshire,US,2020-04-22 23:30:53,45,0,0,45
"Graham, Arizona, US",graham,arizona,US,2020-04-22 23:30:53,2,0,0,2
"Grainger, Tennessee, US",grainger,tennessee,US,2020-04-22 23:30:53,4,0,0,4
"Grand, Colorado, US",grand,colorado,US,2020-04-22 23:30:53,5,0,0,5
"Grand Forks, North Dakota, US",grand-forks,north-dakota,US,2020-04-22 23:30:53,154,0,0,154
"Grand Isle, Vermont, US",grand-isle,vermont,US,2020-04-22 23:30:53,3,0,0,3
"Grand Traverse, Michigan, US",grand-traverse,michigan,US,2020-04-22 23:30:53,19,5,0,14
"Grant, Arkansas, US",grant,arkansas,US,2020-04-22 23:30:53,11,0,0,11
"Grant, Indiana, US",grant,indiana,US,2020-04-22 23:30:53,101,4,0,97
"Grant, Kentucky, US",grant,kentucky,US,2020-04-22 23:30:53,19,3,0,16
"Grant, Louisiana, US",grant,louisiana,US,2020-04-22 23:30:53,12,0,0,12
"Grant, New Mexico, US",grant,new-mexico,US,2020-04-22 23:30:53,14,0,0,14
"Grant, North Dakota, US",grant,north-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Grant, Oklahoma, US",grant,oklahoma,US,2020-04-22 23:30:53,2,0,0,2
"Grant, Oregon, US",grant,oregon,US,2020-04-22 23:30:53,1,0,0,1
"Grant, Washington, US",grant,washington,US,2020-04-22 23:30:53,147,2,0,145
"Grant, West Virginia, US",grant,west-virginia,US,2020-04-22 23:30:53,1,0,0,1
"Grant, Wisconsin, US",grant,wisconsin,US,2020-04-22 23:30:53,25,3,0,22
"Granville, North Carolina, US",granville,north-carolina,US,2020-04-22 23:30:53,118,5,0,113
"Gratiot, Michigan, US",gratiot,michigan,US,2020-04-22 23:30:53,8,1,0,7
"Graves, Kentucky, US",graves,kentucky,US,2020-04-22 23:30:53,84,7,0,77
"Gray, Kansas, US",gray,kansas,US,2020-04-22 23:30:53,0,0,0,0
"Gray, Texas, US",gray,texas,US,2020-04-22 23:30:53,22,0,0,22
"Grays Harbor, Washington, US",grays-harbor,washington,US,2020-04-22 23:30:53,12,0,0,12
"Grayson, Kentucky, US",grayson,kentucky,US,2020-04-22 23:30:53,23,1,0,22
"Grayson, Texas, US",grayson,texas,US,2020-04-22 23:30:53,19,0,0,19
"Grayson, Virginia, US",grayson,virginia,US,2020-04-22 23:30:53,0,0,0,0
"Green, Kentucky, US",green,kentucky,US,2020-04-22 23:30:53,1,0,0,1
"Green, Wisconsin, US",green,wisconsin,US,2020-04-22 23:30:53,9,0,0,9
"Green Lake, Wisconsin, US",green-lake,wisconsin,US,2020-04-22 23:30:53,1,0,0,1
"Greenbrier, West Virginia, US",greenbrier,west-virginia,US,2020-04-22 23:30:53,3,0,0,3
"Greene, Alabama, US",greene,alabama,US,2020-04-22 23:30:53,40,0,0,40
"Greene, Arkansas, US",greene,arkansas,US,2020-04-22 23:30:53,10,0,0,10
"Greene, Georgia, US",greene,georgia,US,2020-04-22 23:30:53,50,1,0,49
"Greene, Illinois, US",greene,illinois,US,2020-04-22 23:30:53,2,0,0,2
"Greene, Indiana, US",greene,indiana,US,2020-04-22 23:30:53,44,4,0,40
"Greene, Iowa, US",greene,iowa,US,2020-04-22 23:30:53,1,0,0,1
"Greene, Mississippi, US",greene,mississippi,US,2020-04-22 23:30:53,4,0,0,4
"Greene, Missouri, US",greene,missouri,US,2020-04-22 23:30:53,92,8,0,84
"Greene, New York, US",greene,new-york,US,2020-04-22 23:30:53,87,0,0,87
"Greene, North Carolina, US",greene,north-carolina,US,2020-04-22 23:30:53,14,0,0,14
"Greene, Ohio, US",greene,ohio,US,2020-04-22 23:30:53,39,3,0,36
"Greene, Pennsylvania, US",greene,pennsylvania,US,2020-04-22 23:30:53,25,0,0,25
"Greene, Tennessee, US",greene,tennessee,US,2020-04-22 23:30:53,37,2,0,35
"Greene, Virginia, US",greene,virginia,US,2020-04-22 23:30:53,9,1,0,8
"Greenlee, Arizona, US",greenlee,arizona,US,2020-04-22 23:30:53,2,0,0,2
"Greensville, Virginia, US",greensville,virginia,US,2020-04-22 23:30:53,24,4,0,20
"Greenup, Kentucky, US",greenup,kentucky,US,2020-04-22 23:30:53,10,0,0,10
"Greenville, South Carolina, US",greenville,south-carolina,US,2020-04-22 23:30:53,536,13,0,523
"Greenwood, Kansas, US",greenwood,kansas,US,2020-04-22 23:30:53,2,0,0,2
"Greenwood, South Carolina, US",greenwood,south-carolina,US,2020-04-22 23:30:53,41,0,0,41
"Greer, Oklahoma, US",greer,oklahoma,US,2020-04-22 23:30:53,61,6,0,55
"Gregg, Texas, US",gregg,texas,US,2020-04-22 23:30:53,53,0,0,53
"Grenada, Mississippi, US",grenada,mississippi,US,2020-04-22 23:30:53,27,0,0,27
"Grimes, Texas, US",grimes,texas,US,2020-04-22 23:30:53,10,1,0,9
"Grundy, Illinois, US",grundy,illinois,US,2020-04-22 23:30:53,26,0,0,26
"Grundy, Iowa, US",grundy,iowa,US,2020-04-22 23:30:53,6,0,0,6
"Grundy, Tennessee, US",grundy,tennessee,US,2020-04-22 23:30:53,26,1,0,25
"Guadalupe, New Mexico, US",guadalupe,new-mexico,US,2020-04-22 23:30:53,2,0,0,2
"Guadalupe, Texas, US",guadalupe,texas,US,2020-04-22 23:30:53,63,0,0,63
"Guernsey, Ohio, US",guernsey,ohio,US,2020-04-22 23:30:53,15,0,0,15
"Guilford, North Carolina, US",guilford,north-carolina,US,2020-04-22 23:30:53,233,16,0,217
"Gulf, Florida, US",gulf,florida,US,2020-04-22 23:30:53,1,0,0,1
"Gunnison, Colorado, US",gunnison,colorado,US,2020-04-22 23:30:53,121,4,0,117
"Guthrie, Iowa, US",guthrie,iowa,US,2020-04-22 23:30:53,4,0,0,4
"Gwinnett, Georgia, US",gwinnett,georgia,US,2020-04-22 23:30:53,1273,46,0,1227
"Habersham, Georgia, US",habersham,georgia,US,2020-04-22 23:30:53,130,3,0,127
"Hale, Alabama, US",hale,alabama,US,2020-04-22 23:30:53,36,1,0,35
"Hale, Texas, US",hale,texas,US,2020-04-22 23:30:53,16,4,0,12
"Halifax, North Carolina, US",halifax,north-carolina,US,2020-04-22 23:30:53,39,1,0,38
"Halifax, Virginia, US",halifax,virginia,US,2020-04-22 23:30:53,12,0,0,12
"Hall, Georgia, US",hall,georgia,US,2020-04-22 23:30:53,907,9,0,898
"Hall, Nebraska, US",hall,nebraska,US,2020-04-22 23:30:53,588,4,0,584
"Hamblen, Tennessee, US",hamblen,tennessee,US,2020-04-22 23:30:53,13,1,0,12
"Hamilton, Florida, US",hamilton,florida,US,2020-04-22 23:30:53,5,0,0,5
"Hamilton, Illinois, US",hamilton,illinois,US,2020-04-22 23:30:53,2,0,0,2
"Hamilton, Indiana, US",hamilton,indiana,US,2020-04-22 23:30:53,624,41,0,583
"Hamilton, Iowa, US",hamilton,iowa,US,2020-04-22 23:30:53,2,0,0,2
"Hamilton, Kansas, US",hamilton,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Hamilton, Nebraska, US",hamilton,nebraska,US,2020-04-22 23:30:53,27,0,0,27
"Hamilton, New York, US",hamilton,new-york,US,2020-04-22 23:30:53,3,0,0,3
"Hamilton, Ohio, US",hamilton,ohio,US,2020-04-22 23:30:53,785,45,0,740
"Hamilton, Tennessee, US",hamilton,tennessee,US,2020-04-22 23:30:53,124,12,0,112
"Hamilton, Texas, US",hamilton,texas,US,2020-04-22 23:30:53,5,0,0,5
"Hamlin, South Dakota, US",hamlin,south-dakota,US,2020-04-22 23:30:53,2,0,0,2
"Hampden, Massachusetts, US",hampden,massachusetts,US,2020-04-22 23:30:53,2678,244,0,2434
"Hampshire, Massachusetts, US",hampshire,massachusetts,US,2020-04-22 23:30:53,345,10,0,335
"Hampshire, West Virginia, US",hampshire,west-virginia,US,2020-04-22 23:30:53,7,0,0,7
"Hampton, South Carolina, US",hampton,south-carolina,US,2020-04-22 23:30:53,21,0,0,21
"Hampton, Virginia, US",hampton,virginia,US,2020-04-22 23:30:53,97,1,0,96
"Hancock, Georgia, US",hancock,georgia,US,2020-04-22 23:30:53,11,0,0,11
"Hancock, Illinois, US",hancock,illinois,US,2020-04-22 23:30:53,4,0,0,4
"Hancock, Indiana, US",hancock,indiana,US,2020-04-22 23:30:53,151,7,0,144
"Hancock, Iowa, US",hancock,iowa,US,2020-04-22 23:30:53,3,0,0,3
"Hancock, Kentucky, US",hancock,kentucky,US,2020-04-22 23:30:53,6,0,0,6
"Hancock, Maine, US",hancock,maine,US,2020-04-22 23:30:53,7,0,0,7
"Hancock, Mississippi, US",hancock,mississippi,US,2020-04-22 23:30:53,54,5,0,49
"Hancock, Ohio, US",hancock,ohio,US,2020-04-22 23:30:53,30,1,0,29
"Hancock, Tennessee, US",hancock,tennessee,US,2020-04-22 23:30:53,0,0,0,0
"Hancock, West Virginia, US",hancock,west-virginia,US,2020-04-22 23:30:53,7,0,0,7
"Hanover, Virginia, US",hanover,virginia,US,2020-04-22 23:30:53,97,6,0,91
"Hansford, Texas, US",hansford,texas,US,2020-04-22 23:30:53,1,0,0,1
"Haralson, Georgia, US",haralson,georgia,US,2020-04-22 23:30:53,25,1,0,24
"Hardee, Florida, US",hardee,florida,US,2020-04-22 23:30:53,4,0,0,4
"Hardeman, Tennessee, US",hardeman,tennessee,US,2020-04-22 23:30:53,8,0,0,8
"Hardin, Illinois, US",hardin,illinois,US,2020-04-22 23:30:53,1,0,0,1
"Hardin, Iowa, US",hardin,iowa,US,2020-04-22 23:30:53,4,0,0,4
"Hardin, Kentucky, US",hardin,kentucky,US,2020-04-22 23:30:53,32,0,0,32
"Hardin, Ohio, US",hardin,ohio,US,2020-04-22 23:30:53,20,0,0,20
"Hardin, Tennessee, US",hardin,tennessee,US,2020-04-22 23:30:53,4,0,0,4
"Hardin, Texas, US",hardin,texas,US,2020-04-22 23:30:53,89,2,0,87
"Hardy, West Virginia, US",hardy,west-virginia,US,2020-04-22 23:30:53,3,0,0,3
"Harford, Maryland, US",harford,maryland,US,2020-04-22 23:38:40,267,8,0,259
"Harnett, North Carolina, US",harnett,north-carolina,US,2020-04-22 23:30:53,66,5,0,61
"Harper, Oklahoma, US",harper,oklahoma,US,2020-04-22 23:30:53,1,0,0,1
"Harris, Georgia, US",harris,georgia,US,2020-04-22 23:30:53,49,2,0,47
"Harris, Texas, US",harris,texas,US,2020-04-22 23:30:53,5211,80,0,5131
"Harrison, Indiana, US",harrison,indiana,US,2020-04-22 23:30:53,105,3,0,102
"Harrison, Iowa, US",harrison,iowa,US,2020-04-22 23:30:53,15,0,0,15
"Harrison, Kentucky, US",harrison,kentucky,US,2020-04-22 23:30:53,17,0,0,17
"Harrison, Mississippi, US",harrison,mississippi,US,2020-04-22 23:30:53,150,6,0,144
"Harrison, Missouri, US",harrison,missouri,US,2020-04-22 23:30:53,6,0,0,6
"Harrison, Ohio, US",harrison,ohio,US,2020-04-22 23:30:53,2,0,0,2
"Harrison, Texas, US",harrison,texas,US,2020-04-22 23:30:53,59,4,0,55
"Harrison, West Virginia, US",harrison,west-virginia,US,2020-04-22 23:30:53,30,1,0,29
"Harrisonburg, Virginia, US",harrisonburg,virginia,US,2020-04-22 23:30:53,318,8,0,310
"Hart, Georgia, US",hart,georgia,US,2020-04-22 23:30:53,6,0,0,6
"Hart, Kentucky, US",hart,kentucky,US,2020-04-22 23:30:53,2,0,0,2
"Hartford, Connecticut, US",hartford,connecticut,US,2020-04-22 23:30:53,4128,442,0,3686
"Hartley, Texas, US",hartley,texas,US,2020-04-22 23:30:53,1,0,0,1
"Harvey, Kansas, US",harvey,kansas,US,2020-04-22 23:30:53,5,0,0,5
"Haskell, Kansas, US",haskell,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Haskell, Oklahoma, US",haskell,oklahoma,US,2020-04-22 23:30:53,3,0,0,3
"Hawaii, Hawaii, US",hawaii,hawaii,US,2020-04-22 23:30:53,67,0,0,67
"Hawkins, Tennessee, US",hawkins,tennessee,US,2020-04-22 23:30:53,28,2,0,26
"Hays, Texas, US",hays,texas,US,2020-04-22 23:30:53,140,1,0,139
"Haywood, North Carolina, US",haywood,north-carolina,US,2020-04-22 23:30:53,5,0,0,5
"Haywood, Tennessee, US",haywood,tennessee,US,2020-04-22 23:30:53,13,1,0,12
"Heard, Georgia, US",heard,georgia,US,2020-04-22 23:30:53,8,1,0,7
"Hemphill, Texas, US",hemphill,texas,US,2020-04-22 23:30:53,1,0,0,1
"Hempstead, Arkansas, US",hempstead,arkansas,US,2020-04-22 23:30:53,5,1,0,4
"Henderson, Illinois, US",henderson,illinois,US,2020-04-22 23:30:53,2,0,0,2
"Henderson, Kentucky, US",henderson,kentucky,US,2020-04-22 23:30:53,40,0,0,40
"Henderson, North Carolina, US",henderson,north-carolina,US,2020-04-22 23:30:53,147,13,0,134
"Henderson, Tennessee, US",henderson,tennessee,US,2020-04-22 23:30:53,5,0,0,5
"Henderson, Texas, US",henderson,texas,US,2020-04-22 23:30:53,19,0,0,19
"Hendricks, Indiana, US",hendricks,indiana,US,2020-04-22 23:30:53,518,20,0,498
"Hendry, Florida, US",hendry,florida,US,2020-04-22 23:30:53,52,1,0,51
"Hennepin, Minnesota, US",hennepin,minnesota,US,2020-04-22 23:30:53,1073,113,0,960
"Henrico, Virginia, US",henrico,virginia,US,2020-04-22 23:30:53,684,82,0,602
"Henry, Alabama, US",henry,alabama,US,2020-04-22 23:30:53,20,0,0,20
"Henry, Georgia, US",henry,georgia,US,2020-04-22 23:30:53,388,10,0,378
"Henry, Illinois, US",henry,illinois,US,2020-04-22 23:30:53,32,0,0,32
"Henry, Indiana, US",henry,indiana,US,2020-04-22 23:30:53,29,1,0,28
"Henry, Iowa, US",henry,iowa,US,2020-04-22 23:30:53,30,1,0,29
"Henry, Kentucky, US",henry,kentucky,US,2020-04-22 23:30:53,3,0,0,3
"Henry, Missouri, US",henry,missouri,US,2020-04-22 23:30:53,6,1,0,5
"Henry, Ohio, US",henry,ohio,US,2020-04-22 23:30:53,4,0,0,4
"Henry, Tennessee, US",henry,tennessee,US,2020-04-22 23:30:53,9,0,0,9
"Henry, Virginia, US",henry,virginia,US,2020-04-22 23:30:53,10,1,0,9
"Herkimer, New York, US",herkimer,new-york,US,2020-04-22 23:30:53,53,3,0,50
"Hernando, Florida, US",hernando,florida,US,2020-04-22 23:30:53,84,3,0,81
"Hertford, North Carolina, US",hertford,north-carolina,US,2020-04-22 23:30:53,11,1,0,10
"Hickman, Kentucky, US",hickman,kentucky,US,2020-04-22 23:30:53,1,0,0,1
"Hickman, Tennessee, US",hickman,tennessee,US,2020-04-22 23:30:53,3,0,0,3
"Hidalgo, New Mexico, US",hidalgo,new-mexico,US,2020-04-22 23:30:53,0,0,0,0
"Hidalgo, Texas, US",hidalgo,texas,US,2020-04-22 23:30:53,275,3,0,272
"Highland, Ohio, US",highland,ohio,US,2020-04-22 23:30:53,8,0,0,8
"Highland, Virginia, US",highland,virginia,US,2020-04-22 23:30:53,1,0,0,1
"Highlands, Florida, US",highlands,florida,US,2020-04-22 23:30:53,71,7,0,64
"Hill, Montana, US",hill,montana,US,2020-04-22 23:30:53,1,0,0,1
"Hill, Texas, US",hill,texas,US,2020-04-22 23:30:53,12,1,0,11
"Hillsborough, Florida, US",hillsborough,florida,US,2020-04-22 23:30:53,982,20,0,962
"Hillsborough, New Hampshire, US",hillsborough,new-hampshire,US,2020-04-22 23:30:53,681,2,0,679
"Hillsdale, Michigan, US",hillsdale,michigan,US,2020-04-22 23:30:53,97,12,0,85
"Hinds, Mississippi, US",hinds,mississippi,US,2020-04-22 23:30:53,377,6,0,371
"Hinsdale, Colorado, US",hinsdale,colorado,US,2020-04-22 23:30:53,3,0,0,3
"Hocking, Ohio, US",hocking,ohio,US,2020-04-22 23:30:53,5,1,0,4
"Hockley, Texas, US",hockley,texas,US,2020-04-22 23:30:53,17,1,0,16
"Hoke, North Carolina, US",hoke,north-carolina,US,2020-04-22 23:30:53,30,0,0,30
"Holmes, Florida, US",holmes,florida,US,2020-04-22 23:30:53,8,0,0,8
"Holmes, Mississippi, US",holmes,mississippi,US,2020-04-22 23:30:53,78,5,0,73
"Holmes, Ohio, US",holmes,ohio,US,2020-04-22 23:30:53,4,1,0,3
"Holt, Missouri, US",holt,missouri,US,2020-04-22 23:30:53,1,0,0,1
"Honolulu, Hawaii, US",honolulu,hawaii,US,2020-04-22 23:30:53,388,7,0,381
"Hood, Texas, US",hood,texas,US,2020-04-22 23:30:53,17,3,0,14
"Hood River, Oregon, US",hood-river,oregon,US,2020-04-22 23:30:53,4,0,0,4
"Hopewell, Virginia, US",hopewell,virginia,US,2020-04-22 23:30:53,16,0,0,16
"Hopkins, Kentucky, US",hopkins,kentucky,US,2020-04-22 23:30:53,150,17,0,133
"Hopkins, Texas, US",hopkins,texas,US,2020-04-22 23:30:53,4,0,0,4
"Horry, South Carolina, US",horry,south-carolina,US,2020-04-22 23:30:53,190,12,0,178
"Hot Spring, Arkansas, US",hot-spring,arkansas,US,2020-04-22 23:30:53,8,0,0,8
"Hot Springs, Wyoming, US",hot-springs,wyoming,US,2020-04-22 23:30:53,3,0,0,3
"Houghton, Michigan, US",houghton,michigan,US,2020-04-22 23:30:53,2,0,0,2
"Houston, Alabama, US",houston,alabama,US,2020-04-22 23:30:53,75,3,0,72
"Houston, Georgia, US",houston,georgia,US,2020-04-22 23:30:53,190,13,0,177
"Houston, Minnesota, US",houston,minnesota,US,2020-04-22 23:30:53,1,0,0,1
"Houston, Tennessee, US",houston,tennessee,US,2020-04-22 23:30:53,4,0,0,4
"Houston, Texas, US",houston,texas,US,2020-04-22 23:30:53,3,0,0,3
"Howard, Arkansas, US",howard,arkansas,US,2020-04-22 23:30:53,14,0,0,14
"Howard, Indiana, US",howard,indiana,US,2020-04-22 23:30:53,75,4,0,71
"Howard, Iowa, US",howard,iowa,US,2020-04-22 23:30:53,4,0,0,4
"Howard, Maryland, US",howard,maryland,US,2020-04-22 23:38:40,592,14,0,578
"Howard, Missouri, US",howard,missouri,US,2020-04-22 23:30:53,2,0,0,2
"Howard, Nebraska, US",howard,nebraska,US,2020-04-22 23:30:53,5,0,0,5
"Howard, Texas, US",howard,texas,US,2020-04-22 23:30:53,1,1,0,0
"Howell, Missouri, US",howell,missouri,US,2020-04-22 23:30:53,5,0,0,5
"Hudson, New Jersey, US",hudson,new-jersey,US,2020-04-22 23:30:53,12088,657,0,11431
"Huerfano, Colorado, US",huerfano,colorado,US,2020-04-22 23:30:53,1,0,0,1
"Hughes, South Dakota, US",hughes,south-dakota,US,2020-04-22 23:30:53,6,0,0,6
"Humboldt, California, US",humboldt,california,US,2020-04-22 23:30:53,52,0,0,52
"Humboldt, Iowa, US",humboldt,iowa,US,2020-04-22 23:30:53,2,0,0,2
"Humboldt, Nevada, US",humboldt,nevada,US,2020-04-22 23:30:53,34,2,0,32
"Humphreys, Mississippi, US",humphreys,mississippi,US,2020-04-22 23:30:53,14,3,0,11
"Humphreys, Tennessee, US",humphreys,tennessee,US,2020-04-22 23:30:53,6,0,0,6
"Hunt, Texas, US",hunt,texas,US,2020-04-22 23:30:53,38,2,0,36
"Hunterdon, New Jersey, US",hunterdon,new-jersey,US,2020-04-22 23:30:53,434,21,0,413
"Huntingdon, Pennsylvania, US",huntingdon,pennsylvania,US,2020-04-22 23:30:53,15,0,0,15
"Huntington, Indiana, US",huntington,indiana,US,2020-04-22 23:30:53,6,2,0,4
"Huron, Michigan, US",huron,michigan,US,2020-04-22 23:30:53,9,0,0,9
"Huron, Ohio, US",huron,ohio,US,2020-04-22 23:30:53,25,2,0,23
"Hutchinson, South Dakota, US",hutchinson,south-dakota,US,2020-04-22 23:30:53,2,0,0,2
"Hutchinson, Texas, US",hutchinson,texas,US,2020-04-22 23:30:53,9,0,0,9
"Hyde, South Dakota, US",hyde,south-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Iberia, Louisiana, US",iberia,louisiana,US,2020-04-22 23:30:53,217,11,0,206
"Iberville, Louisiana, US",iberville,louisiana,US,2020-04-22 23:30:53,297,22,0,275
"Idaho, Idaho, US",idaho,idaho,US,2020-04-22 23:30:53,3,0,0,3
"Imperial, California, US",imperial,california,US,2020-04-22 23:30:53,195,5,0,190
"Independence, Arkansas, US",independence,arkansas,US,2020-04-22 23:30:53,8,0,0,8
"Indian River, Florida, US",indian-river,florida,US,2020-04-22 23:30:53,85,5,0,80
"Indiana, Pennsylvania, US",indiana,pennsylvania,US,2020-04-22 23:30:53,56,4,0,52
"Ingham, Michigan, US",ingham,michigan,US,2020-04-22 23:30:53,350,7,0,343
"Inyo, California, US",inyo,california,US,2020-04-22 23:30:53,19,0,0,19
"Ionia, Michigan, US",ionia,michigan,US,2020-04-22 23:30:53,27,2,0,25
"Iosco, Michigan, US",iosco,michigan,US,2020-04-22 23:30:53,15,2,0,13
"Iowa, Iowa, US",iowa,iowa,US,2020-04-22 23:30:53,13,0,0,13
"Iowa, Wisconsin, US",iowa,wisconsin,US,2020-04-22 23:30:53,7,0,0,7
"Iredell, North Carolina, US",iredell,north-carolina,US,2020-04-22 23:30:53,94,3,0,91
"Iron, Missouri, US",iron,missouri,US,2020-04-22 23:30:53,2,0,0,2
"Iron, Wisconsin, US",iron,wisconsin,US,2020-04-22 23:30:53,2,1,0,1
"Iroquois, Illinois, US",iroquois,illinois,US,2020-04-22 23:30:53,14,0,0,14
"Irwin, Georgia, US",irwin,georgia,US,2020-04-22 23:30:53,15,0,0,15
"Isabella, Michigan, US",isabella,michigan,US,2020-04-22 23:30:53,54,7,0,47
"Isanti, Minnesota, US",isanti,minnesota,US,2020-04-22 23:30:53,6,0,0,6
"Island, Washington, US",island,washington,US,2020-04-22 23:30:53,168,9,0,159
"Isle of Wight, Virginia, US",isle-of-wight,virginia,US,2020-04-22 23:30:53,90,2,0,88
"Itasca, Minnesota, US",itasca,minnesota,US,2020-04-22 23:30:53,2,0,0,2
"Itawamba, Mississippi, US",itawamba,mississippi,US,2020-04-22 23:30:53,27,1,0,26
"Izard, Arkansas, US",izard,arkansas,US,2020-04-22 23:30:53,2,0,0,2
"Jack, Texas, US",jack,texas,US,2020-04-22 23:30:53,4,0,0,4
"Jackson, Alabama, US",jackson,alabama,US,2020-04-22 23:30:53,42,2,0,40
"Jackson, Arkansas, US",jackson,arkansas,US,2020-04-22 23:30:53,1,0,0,1
"Jackson, Florida, US",jackson,florida,US,2020-04-22 23:30:53,11,0,0,11
"Jackson, Georgia, US",jackson,georgia,US,2020-04-22 23:30:53,63,1,0,62
"Jackson, Illinois, US",jackson,illinois,US,2020-04-22 23:30:53,50,6,0,44
"Jackson, Indiana, US",jackson,indiana,US,2020-04-22 23:30:53,97,0,0,97
"Jackson, Iowa, US",jackson,iowa,US,2020-04-22 23:30:53,5,0,0,5
"Jackson, Kansas, US",jackson,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Jackson, Kentucky, US",jackson,kentucky,US,2020-04-22 23:30:53,57,4,0,53
"Jackson, Louisiana, US",jackson,louisiana,US,2020-04-22 23:30:53,16,0,0,16
"Jackson, Michigan, US",jackson,michigan,US,2020-04-22 23:30:53,289,12,0,277
"Jackson, Minnesota, US",jackson,minnesota,US,2020-04-22 23:30:53,3,0,0,3
"Jackson, Mississippi, US",jackson,mississippi,US,2020-04-22 23:30:53,221,6,0,215
"Jackson, Missouri, US",jackson,missouri,US,2020-04-22 23:30:53,288,12,0,276
"Jackson, North Carolina, US",jackson,north-carolina,US,2020-04-22 23:30:53,5,0,0,5
"Jackson, Ohio, US",jackson,ohio,US,2020-04-22 23:30:53,4,0,0,4
"Jackson, Oklahoma, US",jackson,oklahoma,US,2020-04-22 23:30:53,8,0,0,8
"Jackson, Oregon, US",jackson,oregon,US,2020-04-22 23:30:53,48,0,0,48
"Jackson, Tennessee, US",jackson,tennessee,US,2020-04-22 23:30:53,6,0,0,6
"Jackson, Texas, US",jackson,texas,US,2020-04-22 23:30:53,6,0,0,6
"Jackson, West Virginia, US",jackson,west-virginia,US,2020-04-22 23:30:53,103,1,0,102
"Jackson, Wisconsin, US",jackson,wisconsin,US,2020-04-22 23:30:53,12,1,0,11
"James City, Virginia, US",james-city,virginia,US,2020-04-22 23:30:53,147,12,0,135
"Jasper, Georgia, US",jasper,georgia,US,2020-04-22 23:30:53,18,0,0,18
"Jasper, Illinois, US",jasper,illinois,US,2020-04-22 23:30:53,36,2,0,34
"Jasper, Indiana, US",jasper,indiana,US,2020-04-22 23:30:53,24,1,0,23
"Jasper, Iowa, US",jasper,iowa,US,2020-04-22 23:30:53,53,0,0,53
"Jasper, Mississippi, US",jasper,mississippi,US,2020-04-22 23:30:53,24,1,0,23
